Confirmed,Date,Deaths,Last Update,Recovered,Region,_id,State_Name
6,3/18/2020,0,3/18/2020 12:00,0,Mongolia,5e878e914d6afbef43dace10,Mongolia
8,3/18/2020,0,3/18/2020 12:00,0,Rwanda,5e878e914d6afbef43dace11,Rwanda
1,3/18/2020,0,3/6/2020 16:30,0,Togo,5e878e914d6afbef43dace12,Togo
1,3/18/2020,0,3/13/2020 17:00,0,Guinea,5e878e914d6afbef43dace13,Guinea
1,3/18/2020,0,3/13/2020 14:00,0,Guernsey,5e878e914d6afbef43dace14,Guernsey
1,3/18/2020,0,3/13/2020 23:00,0,Antigua and Barbuda,5e878e914d6afbef43dace15,Antigua and Barbuda
1,3/18/2020,0,3/14/2020 14:00,0,Curacao,5e878e914d6afbef43dace16,Curacao
1,3/18/2020,0,3/6/2020 11:00,0,Bhutan,5e878e914d6afbef43dace17,Bhutan
2,3/18/2020,1,3/18/2020 13:00,0,Sudan,5e878e914d6afbef43dace18,Sudan
1,3/18/2020,0,2/12/2020 14:43,1,Nepal,5e878e914d6afbef43dace19,Nepal
1,3/18/2020,0,3/14/2020 16:33,0,Suriname,5e878e914d6afbef43dace1a,Suriname
1,3/18/2020,0,3/13/2020 12:00,0,Cayman Islands,5e878e914d6afbef43dace1b,Cayman Islands
9,3/18/2020,0,3/19/2020 2:00,1,Cote d'Ivoire,5e878e914d6afbef43dace1c,Cote d'Ivoire
2,3/18/2020,0,3/19/2020 3:00,0,Mauritania,5e878e914d6afbef43dace1d,Mauritania
7,3/18/2020,1,3/17/2020 11:00,0,Guyana,5e878e914d6afbef43dace1e,Guyana
1,3/18/2020,0,3/6/2020 16:30,0,Vatican City,5e878e914d6afbef43dace1f,Vatican City
2,3/18/2020,0,3/19/2020 3:00,0,Greenland,5e878e914d6afbef43dace20,Greenland
3086,3/18/2020,20,2020-03-19 03:00:00 * CTY: New York 1871; Westchester 538; Nassau 278; Suffolk 152; Albany 36; Orange 32; Rockland 31; Erie 27; Monroe 22; Dutchess 20; Schenectady 14; Saratoga 14; Ulster 9; Onondaga 6; Tompkins 6; Rensselaer 4; Montgomery 2; Oneida 2; Putnam 2; Allegany 2; Greene 2; Wyoming 1; Clinton 1; Sullivan 1; Washington 1; Delaware 1; Genesee  1; Tioga 1; Ontario 1; Niagara 1; Herkimer 1; Chenango 1; Hamilton 1; Essex  1; Schoharie 1; Broome 1; Warren 1,0,USA,5e878e914d6afbef43dace21,New York
1187,3/18/2020,68,2020-03-19 03:00:00 * CTY: King 562; Snohomish 310; unknown 164; Pierce 56; Island 16; Skagit 14; Kitsap 9; Grant 8; Whatcom 7; Yakima 7; Thurston 6; Spokane 5; Clark 4; Kittitas 4; Jefferson 4; Chelan 2; Benton-Franklin 2; Lewis 1; Columbia 1; Cowlitz 1; Lincoln 1; Klickitat 1; Mason 1; Grays Harbor 1,1,USA,5e878e914d6afbef43dace22,Washington
864,3/18/2020,17,2020-03-19 03:00:00 * CTY: Los Angeles 190; Santa Clara 175; San Mateo 80; San Diego 76; San Francisco 51; Orange 42; Sacramento 40; Contra Costa 39; Alameda 31; Riverside 16; Marin 15; San Joaquin 14; Santa Cruz 13; Ventura 12; Placer 9; Solano 8; San Luis Obispo 7; Sonoma 6; Stanislaus 5; Tulare 5; Yolo 5; San Bernardino 5; Santa Barbara 3; Fresno 3; San Benito 3; Monterey 2; Calaveras 2; Imperial 2; Nevada 1; Shasta 1; Kern 1; Humboldt 1; Madera 1; Grand Princess  0,6,USA,5e878e914d6afbef43dace23,California
427,3/18/2020,5,2020-03-19 03:00:00 * CTY: Bergen 114; Essex 45; Middlesex 40; Hudson 34; Monmouth 32; unknown 28; Union 26; Morris 19; Passaic 18; Somerset 16; Mercer 15; Burlington 10; Camden 8; Ocean 8; Hunterdon 6; Atlantic 3; Gloucester  2; Gloucester 2; Warren 1,1,USA,5e878e914d6afbef43dace24,New Jersey
328,3/18/2020,8,2020-03-19 03:00:00 * CTY: Broward 80; Miami-Dade 77; Palm Beach 21; Hillsborough 14; Duval 14; Collier 13; Pinellas 12; Lee 11; Orange 11; Volusia 9; Osceola 8; Manatee 8; Alachua 7; Seminole 7; St. Johns 4; Clay 4; Okaloosa 4; Sarasota 4; Pasco 3; Citrus 3; Lake 2; Brevard 2; Polk 2; Charlotte 1; Nassau 1; Gadsden 1; Escambia 1; Leon 1; Walton 1; Sumter 1; Santa Rosa 1,0,USA,5e878e914d6afbef43dace25,Florida
290,3/18/2020,1,2020-03-19 03:00:00 * CTY: Cook 178; DuPage 45; Lake 18; Unknown 16; Kane 4; McHenry 4; Sangamon 3; Clinton 3; Will 3; Peoria 3; St. Clair  3; Kendall 2; Winnebago 1; Whiteside 1; Cumberland 1; Jackson 1; Woodford 1; Williamson 1; Madison 1; Champaign 1,2,USA,5e878e914d6afbef43dace26,Illinois
280,3/18/2020,8,2020-03-19 03:00:00 * CTY: Orleans 187; Jefferson 40; unknown 23; St. Tammany 8; Caddo 5; St. Charles 3; Terrebonne 3; Lafourche 3; East Baton Rouge 2; St. Bernard 2; Ascension 1; Bossier 1; Washington 1; St. John the Baptist 1; Jefferson Parish 0,0,USA,5e878e914d6afbef43dace27,Louisiana
256,3/18/2020,0,2020-03-19 03:00:00 * CTY: Middlesex 100; Suffolk 51; Norfolk 45; Berkshire 17; Essex 14; Worcester 10; Bristol 5; Plymouth 5; Unknown 4; Barnstable 2; Hampden 2; Franklin 1,1,USA,5e878e914d6afbef43dace28,Massachusetts
223,3/18/2020,3,2020-03-19 03:00:00 * CTY: Dallas 39; Bexar 25; Travis 23; Harris 18; Collin 13; Fort Bend 12; Houston 10; Tarrant 8; Montgomery 7; Bell 5; McLennan 5; Denton 5; Hays 5; Smith 5; Williamson 4; Brazoria 4; Galveston 4; Brazos 3; Matagorda 3; Lubbock 3; El Paso 3; Potter 2; Cameron 2; Brown 1; Webb 1; Comal 1; Ellis 1; Fannin 1; Gregg 1; Bowie 1; DeWitt 1; Grimes 1; Van Zandt 1; Johnson 1; Rusk 1; Wichita 1; Jefferson 1; Lavaca 1,0,USA,5e878e914d6afbef43dace29,Texas
221,3/18/2020,2,2020-03-19 03:00:00 * CTY: Denver 43; Eagle 39; Jefferson 25; Arapahoe 22; Pitkin 11; Douglas 11; Gunnison 11; Boulder 11; Adams 10; Weld 9; El Paso 8; Summit 5; Larimer 4; Unassign 3; Garfield 2; Clear Creek 2; Routt 2; Pueblo 1; Mesa  1; Grand 1,0,USA,5e878e914d6afbef43dace2a,Colorado
197,3/18/2020,4,2020-03-19 03:00:00 * CTY: Fulton 49; Cobb 28; Bartow 19; DeKalb 18; Cherokee 9; Fayette 8; Gwinnett 7; Dougherty 7; Floyd 6; Clayton 6; Lowndes 5; Clarke 5; Gordon 3; Coweta 3; Newton 3; Paulding 3; Hall 3; Forsyth 2; Troup  2; Henry 2; Lee 2; Richmond 1; Whitfield 1; Charlton 1; Barrow 1; Houston 1; Polk 1; Columbia 1,0,USA,5e878e914d6afbef43dace2b,Georgia
157,3/18/2020,1,2020-03-19 03:00:00 * CTY: Montgomery 42; Philadelphia 34; Delaware 14; Bucks 12; Allegheny 12; Cumberland 10; Chester 9; Monroe 8; Washington 2; York 2; Beaver 2; Pike 2; Lancaster 1; Lehigh  1; Erie 1; Lackawanna 1; Northampton 1; Berks 1; Luzerne  1; Wayne 1,0,USA,5e878e914d6afbef43dace2c,Pennsylvania
119,3/18/2020,1,2020-03-19 03:00:00 * CTY: Oakland 59; Wayne 23; Macomb 10; Washtenaw 7; Kent 5; Ingham 5; St. Clair 2; Bay  1; Montcalm 1; Monroe 1; Jackson 1; Charlevoix  1; Leelanau 1; Otsego 1; Ottawa 1,0,USA,5e878e914d6afbef43dace2d,Michigan
114,3/18/2020,0,2020-03-19 03:00:00 * CTY: Milwaukee 47; Dane 23; Fond du Lac 13; Waukesha 5; Winnebago 5; Kenosha 4; Sheboygan 4; Washington 2; Brown 2; La Crosse 2; Racine 1; Pierce 1; Ozaukee  1; Outagamie 1; Wood 1; Walworth 1; unknown 1,1,USA,5e878e914d6afbef43dace2e,Wisconsin
100,3/18/2020,0,2020-03-19 03:00:00 * CTY: Davidson 58; Williamson 24; Shelby 4; Hamilton 3; Sumner 2; Knox 2; Cheatham 1; Sevier 1; Rutherford 1; Campbell 1; Jefferson 1; Robertson 1; Sullivan 1,0,USA,5e878e914d6afbef43dace2f,Tennessee
97,3/18/2020,1,2020-03-19 03:00:00 * CTY: Fairfield 69; Hartford 11; New Haven 10; Litchfield 5; Tolland 1; Middlesex 1,0,USA,5e878e914d6afbef43dace30,Connecticut
92,3/18/2020,0,2020-03-19 03:00:00 * CTY: Durham 27; Wake 22; Mecklenburg 13; Harnett 4; Chatham 3; Watauga 2; Iredell 2; Johnston 2; Forsyth 2; Sampson 1; Wilson 1; Buncombe 1; Craven 1; Onslow 1; Cabarrus 1; Brunswick 1; New Hanover 1; Wayne 1; Moore 1; Gaston 1; Guilford 1; Union 1; Lincoln 1; Hoke 1,0,USA,5e878e914d6afbef43dace31,North Carolina
89,3/18/2020,0,2020-03-19 03:00:00 * CTY: Cuyahoga 38; Butler 8; Franklin 7; Lorain 6; Medina 4; Summit 4; Stark 3; Mahoning 3; Belmont 2; Trumbull 2; Lake 2; Coshocton 2; Tuscarawas 1; Montgomery 1; Huron 1; Darke 1; Delaware 1; Lucas  1; Ashland 1; Geauga 1,0,USA,5e878e914d6afbef43dace32,Ohio
85,3/18/2020,1,2020-03-19 03:00:00 * CTY: Montgomery 31; Prince George's 20; Baltimore 10; Howard 8; Anne Arundel 4; Baltimore City 4; Harford 3; Charles 2; Frederick 1; Carroll 1; Talbot 1,3,USA,5e878e914d6afbef43dace33,Maryland
84,3/18/2020,1,2020-03-19 03:00:00 * CTY: Clark 69; Washoe 14; Carson City 1,0,USA,5e878e914d6afbef43dace34,Nevada
79,3/18/2020,2,2020-03-19 03:00:00 * CTY: Fairfax 14; Arlington 14; James City 13; Chesterfield 5; Loudoun 5; Virginia Beach City 4; Prince William 4; Richmond City 3; Henrico 2; Alexandria City 2; Stafford 2; Spotsylvania 1; Harrisonburg 1; Hanover 1; Charles City 1; Norfolk 1; York 1; Charlottesville City 1; Lynchburg 1; Goochland 1; Williamsburg 1; Prince Edward 1,0,USA,5e878e914d6afbef43dace35,Virginia
76,3/18/2020,0,2020-03-19 03:00:00 * CTY: Hennepin 28; Ramsey 12; Dakota 8; Olmsted 6; Washington 3; Stearns 3; Anoka 3; Wright 2; Nicollet 2; Martin 2; Carver 2; Blue earth 2; Benton 1; Renville 1; Waseca 1,0,USA,5e878e914d6afbef43dace36,Minnesota
75,3/18/2020,3,2020-03-19 03:00:00 * CTY: Washington 23; Linn 15; Marion 8; Clackamas 6; Deschutes 6; Multnomah 3; Benton 3; Jackson 2; Umatilla 2; Yamhill 2; Lane 2; Klamath 1; Douglas 1; Polk 1,0,USA,5e878e914d6afbef43dace37,Oregon
66,3/18/2020,0,2020-03-19 03:00:00 * CTY: Salt Lake 23; Summit 15; Non-Utah resident 10; Davis 6; Weber-Morgan 4; Cache 2; Wasatch 2; Bear River 1; Utah 1; Tooele 1; Southwest Utah 1,0,USA,5e878e914d6afbef43dace38,Utah
60,3/18/2020,1,2020-03-19 03:00:00 * CTY: Kershaw 25; Beaufort 6; Horry 5; Charleston 4; Lexington 4; Richland 4; Greenville 3; Anderson  2; Lancaster 2; York 1; Calhoun 1; Fairfield 1; Lee 1; Spartanburg  1,0,USA,5e878e914d6afbef43dace39,South Carolina
52,3/18/2020,0,2020-03-19 03:00:00 * CTY: Jefferson 25; Lee 8; Shelby 4; Elmore 4; Tuscaloosa 3; Montgomery 2; Baldwin 1; Madison 1; St. Clair 1; Dothan 1; Limestone 1; Calhoun 1,0,USA,5e878e914d6afbef43dace3a,Alabama
47,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 46; San Diego 1,0,USA,5e878e914d6afbef43dace3b,Diamond Princess
42,3/18/2020,0,2020-03-19 03:00:00 * CTY: Cumberland 24; unknown 7; Lincoln 3; Androscoggin 3; York 2; Kennebec 1; Penobscot 1; Oxford 1,0,USA,5e878e914d6afbef43dace3c,Maine
40,3/18/2020,0,2020-03-19 03:00:00 * CTY: Washington D.C. 40,0,USA,5e878e914d6afbef43dace3d,District of Columbia
39,3/18/2020,0,2020-03-19 03:00:00 * CTY: Rockingham 17; Hillsborough 8; Grafton 7; Carroll 4; Berknap 2; Merrimack 1,0,USA,5e878e914d6afbef43dace3e,New Hampshire
39,3/18/2020,2,2020-03-19 03:00:00 * CTY: Marion 11; Hendricks 4; Johnson 3; Lake 3; Franklin 2; Howard 2; Hamilton 2; Boone 1; Noble 1; St. Joseph 1; Bartholomew 1; LaPorte 1; Floyd 1; Wells 1; Clark 1; Adams 1; Jennings 1; Fayette 1; unknown 1,0,USA,5e878e914d6afbef43dace3f,Indiana
39,3/18/2020,0,2020-03-19 03:00:00 * CTY: Johnson 21; Dallas 5; Polk 3; Allamakee 2; Black Hawk 1; Winneshiek 1; Pottawattamie 1; Scott 1; Harrison 1; Washington 1; Carroll 1; Adair 1,0,USA,5e878e914d6afbef43dace40,Iowa
37,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 33; Jefferson 3; Washington 1,0,USA,5e878e914d6afbef43dace41,Arkansas
35,3/18/2020,1,2020-03-19 03:00:00 * CTY: Fayette 8; Jefferson 8; Harrison 6; unknown 6; Montgomery 2; Clark 1; Kenton 1; Nelson 1; Lyon 1; Bourbon 1,1,USA,5e878e914d6afbef43dace42,Kentucky
34,3/18/2020,0,2020-03-19 03:00:00 * CTY: Hinds 6; Leflore 4; Pearl River 4; Forrest 3; Harrison 3; Bolivar 2; Desoto 2; Copiah  2; Jackson 2; Coahoma 2; Hancock 2; Monroe 1; Perry 1,0,USA,5e878e914d6afbef43dace43,Mississippi
33,3/18/2020,0,2020-03-19 03:00:00 * CTY: Providence 33,0,USA,5e878e914d6afbef43dace44,Rhode Island
31,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 12; Oklahoma 6; Tulsa 3; Cleveland 2; Out-of-State 2; Kay 2; Pawnee 1; Canadian 1; Jackson 1; Payne 1,0,USA,5e878e914d6afbef43dace45,Oklahoma
29,3/18/2020,0,2020-03-19 03:00:00 * CTY: Douglas 23; Knox 2; Cass 1; Sarpy  1; Adams 1; Lincoln 1,0,USA,5e878e914d6afbef43dace46,Nebraska
29,3/18/2020,0,2020-03-19 03:00:00 * CTY: Maricopa 11; Pinal 8; Pima 5; Navajo 3; Coconino 1; Graham 1,1,USA,5e878e914d6afbef43dace47,Arizona
28,3/18/2020,0,2020-03-19 03:00:00 * CTY: Bernalillo 16; Santa Fe 5; Sandoval 4; Socorro 2; Taos 1,0,USA,5e878e914d6afbef43dace48,New Mexico
26,3/18/2020,0,2020-03-19 03:00:00 * CTY: New Castle 17; unknown 7; Sussex 1; Kent 1,0,USA,5e878e914d6afbef43dace49,Delaware
24,3/18/2020,1,2020-03-19 03:00:00 * CTY: St. Louis 5; Greene 4; St. Louis City 3; Jackson 3; Cass 2; Kansas City 2; Henry 1; unknown 1; St. Charles 1; Cole 1; Boone 1,0,USA,5e878e914d6afbef43dace4a,Missouri
22,3/18/2020,1,2020-03-19 03:00:00 * CTY: Johnson 12; Wyandotte 4; Leavenworth 2; Douglas 1; Ford 1; Butler 1; Franklin 1,0,USA,5e878e914d6afbef43dace4b,Kansas
22,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 19; Ventura 1; San Diego 1; Sonoma 1,0,USA,5e878e914d6afbef43dace4c,Grand Princess
19,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 6; Chittenden 4; Windsor 3; Bennington 3; Washington 1; Addison 1; Orange 1,0,USA,5e878e914d6afbef43dace4d,Vermont
18,3/18/2020,0,2020-03-19 03:00:00 * CTY: Fremont 8; Sheridan 4; Laramie 4; Park 1; Teton 1,0,USA,5e878e914d6afbef43dace4e,Wyoming
16,3/18/2020,0,2020-03-19 03:00:00 * CTY: Honolulu 10; Maui 3; Kauai 2; Hawaii Island 1,0,USA,5e878e914d6afbef43dace4f,Hawaii
11,3/18/2020,1,2020-03-19 03:00:00 * CTY: Minnehaha 5; Charles Mix 1; Beadle 1; Pennington 1; Davison 1; Bon Homme 1; McCook 1,0,USA,5e878e914d6afbef43dace50,South Dakota
11,3/18/2020,0,2020-03-19 03:00:00 * CTY: Missoula 3; Gallatin 3; Yellowstone 2; unknown 1; Silver Bow 1; Broadwater 1,0,USA,5e878e914d6afbef43dace51,Montana
11,3/18/2020,0,2020-03-19 03:00:00 * CTY: Blaine  5; Ada 3; Twin Falls 1; Madison 1; Teton 1,0,USA,5e878e914d6afbef43dace52,Idaho
9,3/18/2020,0,2020-03-19 03:00:00 * CTY: Anchorage 4; Fairbanks North Star 3; Ketchikan Gateway 1; Seward 1,0,USA,5e878e914d6afbef43dace53,Alaska
7,3/18/2020,0,2020-03-19 03:00:00 * CTY: Burleigh 2; Morton 2; Ward 2; Cass 1,0,USA,5e878e914d6afbef43dace54,North Dakota
5,3/18/2020,0,2020-03-19 03:00:00 * CTY: Puerto Rico 5,0,USA,5e878e914d6afbef43dace55,Puerto Rico
5,3/18/2020,0,2020-03-19 03:00:00 * CTY: Guam 5,0,USA,5e878e914d6afbef43dace56,Guam
3,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 3,0,USA,5e878e914d6afbef43dace57,Wuhan Evacuee
2,3/18/2020,0,2020-03-19 03:00:00 * CTY: unknown 2,0,USA,5e878e914d6afbef43dace58,United States Virgin Islands
2,3/18/2020,0,2020-03-19 03:00:00 * CTY: Jefferson 1; Mercer 1,0,USA,5e878e914d6afbef43dace59,West Virginia
67800,3/19/2020,3132,3/20/2020 1:00,58381,Mainland China,5e878e914d6afbef43dace5a,Hubei
1392,3/19/2020,8,3/20/2020 3:00,1322,Mainland China,5e878e914d6afbef43dace5b,Guangdong
1273,3/19/2020,22,3/17/2020 2:00,1250,Mainland China,5e878e914d6afbef43dace5c,Henan
1234,3/19/2020,1,3/20/2020 3:00,1219,Mainland China,5e878e914d6afbef43dace5d,Zhejiang
1018,3/19/2020,4,3/14/2020 9:00,1014,Mainland China,5e878e914d6afbef43dace5e,Hunan
990,3/19/2020,6,3/9/2020 1:00,984,Mainland China,5e878e914d6afbef43dace5f,Anhui
935,3/19/2020,1,3/13/2020 2:00,934,Mainland China,5e878e914d6afbef43dace60,Jiangxi
762,3/19/2020,7,3/20/2020 2:00,748,Mainland China,5e878e914d6afbef43dace61,Shandong
631,3/19/2020,0,3/15/2020 2:00,631,Mainland China,5e878e914d6afbef43dace62,Jiangsu
576,3/19/2020,6,3/16/2020 2:00,570,Mainland China,5e878e914d6afbef43dace63,Chongqing
541,3/19/2020,3,3/20/2020 2:00,536,Mainland China,5e878e914d6afbef43dace64,Sichuan
484,3/19/2020,13,3/20/2020 3:00,463,Mainland China,5e878e914d6afbef43dace65,Heilongjiang
485,3/19/2020,8,3/20/2020 2:00,384,Mainland China,5e878e914d6afbef43dace66,Beijing
371,3/19/2020,3,3/20/2020 1:00,326,Mainland China,5e878e914d6afbef43dace67,Shanghai
318,3/19/2020,6,3/13/2020 2:00,310,Mainland China,5e878e914d6afbef43dace68,Hebei
299,3/19/2020,1,3/20/2020 3:00,295,Mainland China,5e878e914d6afbef43dace69,Fujian
254,3/19/2020,2,3/20/2020 1:00,250,Mainland China,5e878e914d6afbef43dace6a,Guangxi
247,3/19/2020,3,3/20/2020 2:00,237,Mainland China,5e878e914d6afbef43dace6b,Shaanxi
176,3/19/2020,2,3/17/2020 2:00,172,Mainland China,5e878e914d6afbef43dace6c,Yunnan
168,3/19/2020,6,3/17/2020 2:00,161,Mainland China,5e878e914d6afbef43dace6d,Hainan
208,3/19/2020,4,3/20/2020 1:00,98,Hong Kong,5e878e914d6afbef43dace6e,Hong Kong
146,3/19/2020,2,3/17/2020 2:00,144,Mainland China,5e878e914d6afbef43dace6f,Guizhou
137,3/19/2020,3,3/20/2020 0:00,133,Mainland China,5e878e914d6afbef43dace70,Tianjin
133,3/19/2020,0,3/15/2020 2:00,133,Mainland China,5e878e914d6afbef43dace71,Shanxi
134,3/19/2020,2,3/20/2020 1:00,98,Mainland China,5e878e914d6afbef43dace72,Gansu
126,3/19/2020,2,3/20/2020 2:00,122,Mainland China,5e878e914d6afbef43dace73,Liaoning
93,3/19/2020,1,3/16/2020 2:00,92,Mainland China,5e878e914d6afbef43dace74,Jilin
76,3/19/2020,3,3/9/2020 1:00,73,Mainland China,5e878e914d6afbef43dace75,Xinjiang Uygur
75,3/19/2020,1,3/19/2020 3:00,74,Mainland China,5e878e914d6afbef43dace76,Nei Mongol
75,3/19/2020,0,3/17/2020 2:00,75,Mainland China,5e878e914d6afbef43dace77,Ningxia
108,3/19/2020,1,3/19/2020 7:00,26,Taiwan,5e878e914d6afbef43dace78,Taiwan
18,3/19/2020,0,3/7/2020 1:00,18,Mainland China,5e878e914d6afbef43dace79,Qinghai
17,3/19/2020,0,3/19/2020 2:00,10,Macau,5e878e914d6afbef43dace7a,Macau
1,3/19/2020,0,2/12/2020 7:00,1,Mainland China,5e878e914d6afbef43dace7b,Xizang
2,3/19/2020,0,3/18/2020 15:00,0,Benin,5e878e914d6afbef43dace7c,Benin
3,3/19/2020,0,3/19/2020 12:00,0,Bahamas,5e878e914d6afbef43dace7d,Bahamas
5,3/19/2020,0,3/19/2020 21:00,0,Barbados,5e878e914d6afbef43dace7e,Barbados
1,3/19/2020,0,3/16/2020 4:00,0,Central African Republic,5e878e914d6afbef43dace7f,Central African Republic
3,3/19/2020,0,3/19/2020 21:00,0,Republic of the Congo,5e878e914d6afbef43dace80,Republic of the Congo
1,3/19/2020,0,3/19/2020 15:00,0,Djibouti,5e878e914d6afbef43dace81,Djibouti
1,3/19/2020,0,3/19/2020 15:00,0,Fiji,5e878e914d6afbef43dace82,Fiji
1,3/19/2020,0,3/18/2020 15:00,0,Gambia,5e878e914d6afbef43dace83,Gambia
6,3/19/2020,0,3/19/2020 21:00,0,Equatorial Guinea,5e878e914d6afbef43dace84,Equatorial Guinea
3,3/19/2020,0,3/18/2020 12:00,0,Kyrgyzstan,5e878e914d6afbef43dace85,Kyrgyzstan
2,3/19/2020,0,3/18/2020 4:00,0,Liberia,5e878e914d6afbef43dace86,Liberia
13,3/19/2020,0,3/20/2020 3:00,0,Montenegro,5e878e914d6afbef43dace87,Montenegro
7,3/19/2020,0,3/20/2020 3:00,0,Mauritius,5e878e914d6afbef43dace88,Mauritius
4,3/19/2020,0,3/20/2020 3:00,0,Mayotte,5e878e914d6afbef43dace89,Mayotte
1,3/19/2020,0,3/20/2020 3:00,0,Niger,5e878e914d6afbef43dace8a,Niger
1,3/19/2020,0,3/19/2020 9:00,0,Nicaragua,5e878e914d6afbef43dace8b,Nicaragua
1,3/19/2020,0,3/19/2020 15:00,0,El Salvador,5e878e914d6afbef43dace8c,El Salvador
1,3/19/2020,0,3/18/2020 1:00,0,Somalia,5e878e914d6afbef43dace8d,Somalia
2,3/19/2020,0,3/15/2020 19:00,0,Kosovo,5e878e914d6afbef43dace8e,Kosovo
1,3/19/2020,0,3/19/2020 17:00,0,Chad,5e878e914d6afbef43dace8f,Chad
6,3/19/2020,0,3/19/2020 12:00,0,Tanzania,5e878e914d6afbef43dace90,Tanzania
2,3/19/2020,0,3/19/2020 2:00,0,Zambia,5e878e914d6afbef43dace91,Zambia
41035,3/19/2020,3405,3/19/2020 18:30,4440,Italy,5e878e914d6afbef43dace92,Italy
18407,3/19/2020,1284,3/20/2020 3:00,5979,Iran,5e878e914d6afbef43dace93,Iran
18077,3/19/2020,833,3/20/2020 2:00,1107,Spain,5e878e914d6afbef43dace94,Spain
15320,3/19/2020,44,2020-03-19 13:00:00 * States (not updated after 14269) Baden-Württemberg 2824; Bavaria 2303; Berlin 519; Brandenburg 171; Bremen 75; Hamburg 414; Hesse 666; Mecklenburg-Vorpommern 100; Lower Saxony 925; North Rhine-Westphalia 4628; Rhineland-Palatinate 664; Saarland 172; Saxony 315; Saxony-Anhalt 150; Schleswig-Holstein 224; Thuringia 119; Source: @iceweasel,113,Germany,5e878e914d6afbef43dace95,Germany
8652,3/19/2020,94,3/20/2020 2:00,1540,South Korea,5e878e914d6afbef43dace96,South Korea
11010,3/19/2020,372,3/20/2020 3:00,12,France,5e878e914d6afbef43dace97,France
4164,3/19/2020,43,3/20/2020 2:00,15,Switzerland,5e878e914d6afbef43dace98,Switzerland
2716,3/19/2020,138,3/20/2020 2:00,67,United Kingdom,5e878e914d6afbef43dace99,United Kingdom
2468,3/19/2020,77,3/20/2020 3:00,2,Netherlands,5e878e914d6afbef43dace9a,Netherlands
2013,3/19/2020,6,3/19/2020 15:00,9,Austria,5e878e914d6afbef43dace9b,Austria
1795,3/19/2020,21,3/20/2020 3:00,1,Belgium,5e878e914d6afbef43dace9c,Belgium
1781,3/19/2020,7,3/20/2020 2:00,1,Norway,5e878e914d6afbef43dace9d,Norway
1439,3/19/2020,11,3/19/2020 19:00,16,Sweden,5e878e914d6afbef43dace9e,Sweden
1225,3/19/2020,6,3/19/2020 19:00,1,Denmark,5e878e914d6afbef43dace9f,Denmark
943,3/19/2020,33,3/20/2020 3:00,191,Japan,5e878e914d6afbef43dacea0,Japan
706,3/19/2020,6,3/3/2020 3:00,10,Japan (Diamond Princess),5e878e914d6afbef43dacea1,Others
900,3/19/2020,2,3/19/2020 12:00,75,Malaysia,5e878e914d6afbef43dacea2,Malaysia
694,3/19/2020,0,3/19/2020 19:00,3,Czech Republic,5e878e914d6afbef43dacea3,Czech Republic
681,3/19/2020,6,3/19/2020 12:00,26,Australia,5e878e914d6afbef43dacea4,Australia
785,3/19/2020,4,3/20/2020 3:00,3,Portugal,5e878e914d6afbef43dacea5,Portugal
529,3/19/2020,0,3/19/2020 15:00,11,Israel,5e878e914d6afbef43dacea6,Israel
460,3/19/2020,0,3/20/2020 3:00,10,Qatar,5e878e914d6afbef43dacea7,Qatar
727,3/19/2020,9,2020-03-19 03:00:00 * Ontario 214; British Columbia 231; Alberta 119; Quebec 94; Manitoba 17; Saskatchewan 16; Nova Scotia 12; New Brunswick 11; PEI 1; Newfounland 3; Repatriated CDN 9,11,Canada,5e878e914d6afbef43dacea8,Canada
464,3/19/2020,6,2020-03-20 02:00:00 * Provinces:Attica 121; Aegean Islands 1; Thrace 5; Macedonia 33; Epirus 3; Thessaly 5; Peloponesse 58; Central Greece 1; Crete 4; Ionian Islands 4; Undefined Location 229; Source: @bikerboyGR,8,Greece,5e878e914d6afbef43dacea9,Greece
400,3/19/2020,0,3/19/2020 19:00,10,Finland,5e878e914d6afbef43daceaa,Finland
319,3/19/2020,1,3/20/2020 2:00,0,Slovenia,5e878e914d6afbef43daceab,Slovenia
345,3/19/2020,0,3/20/2020 2:00,124,Singapore,5e878e914d6afbef43daceac,Singapore
635,3/19/2020,7,2020-03-20 02:00:00 * States Amazonas 3; Pará 1; Ceara 24; Paraíba 1; Pernambuco 28; Rio Grande do Norte 1; Alagoas 4; Sergipe 6; Bahia 30; Espírito Santo 13; Minas Gerais 29; Rio de Janeiro 66; São Paulo 286; Distrito Federal 42; Goiás 12; Mato Grosso do Sul 9; Paraná 23; Santa Catarina 20; Rio Grande do Sul 30 Source: @HeidyBello,2,Brazil,5e878e914d6afbef43dacead,Brazil
355,3/19/2020,5,3/19/2020 21:00,1,Poland,5e878e914d6afbef43daceae,Poland
454,3/19/2020,2,3/19/2020 21:00,13,Pakistan,5e878e914d6afbef43daceaf,Pakistan
278,3/19/2020,1,3/19/2020 19:00,100,Bahrain,5e878e914d6afbef43daceb0,Bahrain
258,3/19/2020,0,3/19/2020 12:00,1,Estonia,5e878e914d6afbef43daceb1,Estonia
